months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,ages_category,customer_category,Contract Years,total_premiums_paid,net_value_of_customer
192,38,744557,2011-02-25,IN,500/1000,1000.0,1281.43,0,432405,FEMALE,1281.43,transport-moving,skydiving,not-in-family,65100.0,-50300,2015-01-30,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Northbend,9523 Solo Hwy,10,3,YES,0,2,NO,30700.0,30700.0,30700.0,21490,Jeep,Wrangler,2010,N,Middle Aged,Long-Term Client,16.0,20502.88,-10197.119999999999
285,48,159536,2013-02-04,IL,100/300,2000.0,1101.85,0,457875,FEMALE,1101.85,sales,dancing,wife,46100.0,0,2015-02-27,Single Vehicle Collision,Side Collision,Minor Damage,Police,PA,Springfield,3171 Andromedia Lane,9,1,NO,1,2,YES,33480.0,33480.0,33480.0,26040,Nissan,Pathfinder,2012,N,Middle Aged,Long-Term Client,23.75,26168.937499999996,-7311.062500000004
98,26,727109,2001-02-20,IN,500/1000,2000.0,1082.1,0,477268,MALE,1082.1,exec-managerial,kayaking,other-relative,0.0,-30900,2015-02-05,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,2492 Lincoln Lane,13,2,YES,0,1,YES,65430.0,65430.0,65430.0,43620,Jeep,Wrangler,2001,N,Young Adult,Established Client,8.166666666666666,8837.15,-56592.85
175,36,155604,1992-03-03,OH,500/1000,500.0,1185.44,0,437580,MALE,1185.44,exec-managerial,kayaking,not-in-family,44900.0,-52500,2015-01-30,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,Northbend,4477 5th Ave,15,3,YES,2,1,YES,42680.0,42680.0,42680.0,31040,Accura,RSX,2006,Y,Middle Aged,Long-Term Client,14.583333333333334,17287.666666666668,-25392.333333333332
259,45,608443,2006-12-21,IL,500/1000,2000.0,1175.07,0,457121,MALE,1175.07,craft-repair,movies,not-in-family,30100.0,0,2015-01-03,Single Vehicle Collision,Side Collision,Minor Damage,Fire,WV,Springfield,6724 Andromedia St,23,1,YES,1,1,NO,87780.0,87780.0,87780.0,71820,Honda,CRV,2011,N,Middle Aged,Long-Term Client,21.583333333333332,25361.9275,-62418.072499999995
140,36,117862,2000-07-14,OH,500/1000,2000.0,979.26,0,436364,FEMALE,979.26,transport-moving,cross-fit,own-child,0.0,-67000,2015-03-01,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NY,Riverwood,7495 Washington Ave,2,4,YES,0,2,YES,72800.0,72800.0,72800.0,43680,Honda,Accord,1998,N,Middle Aged,Established Client,11.666666666666666,11424.7,-61375.3
231,37,991553,1991-12-12,OH,250/500,500.0,920.81,0,467654,FEMALE,920.81,sales,chess,wife,0.0,0,2015-02-13,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,4291 Sky Hwy,14,1,YES,2,0,NO,71190.0,71190.0,71190.0,63280,Mercedes,C300,1997,Y,Middle Aged,Long-Term Client,19.25,17725.5925,-53464.4075
186,38,727443,2013-07-01,OH,100/300,500.0,922.85,0,471148,MALE,922.85,adm-clerical,golf,husband,70300.0,-70900,2015-02-25,Vehicle Theft,?,Trivial Damage,None,NY,Hillsdale,5650 Rock Ave,7,1,YES,1,1,YES,3600.0,3600.0,3600.0,2800,Honda,Civic,1999,N,Middle Aged,Long-Term Client,15.5,14304.175000000001,10704.175000000001
229,41,378587,1998-12-16,OH,250/500,2000.0,1107.59,3000000,468202,MALE,1107.59,tech-support,chess,not-in-family,65400.0,0,2015-01-23,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Columbus,6888 Elm Ridge,23,1,NO,1,3,NO,62640.0,62640.0,62640.0,41760,Mercedes,C300,2009,N,Middle Aged,Long-Term Client,19.083333333333332,21136.509166666667,-41503.49083333333
180,36,420948,2015-01-03,IL,100/300,500.0,1272.46,0,456959,MALE,1272.46,prof-specialty,exercise,wife,0.0,0,2015-02-19,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Northbrook,2352 Sky Drive,7,3,YES,2,1,NO,69630.0,69630.0,69630.0,50640,Toyota,Corolla,1998,N,Middle Aged,Long-Term Client,15.0,19086.9,-50543.1
188,33,457188,1994-04-01,IL,250/500,1000.0,1340.24,0,447274,MALE,1340.24,protective-serv,chess,own-child,0.0,-68800,2015-02-08,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Hillsdale,5280 Pine Ave,8,3,YES,1,0,NO,76010.0,76010.0,76010.0,55280,Dodge,RAM,1995,Y,Middle Aged,Long-Term Client,15.666666666666666,20997.093333333334,-55012.90666666666
214,40,118236,2000-08-15,OH,100/300,1000.0,1648.0,0,608405,MALE,1648.0,transport-moving,base-jumping,not-in-family,57700.0,-43500,2015-02-04,Single Vehicle Collision,Rear Collision,Total Loss,Other,WV,Northbrook,6638 Tree Drive,17,1,NO,1,0,YES,44220.0,44220.0,44220.0,32160,Accura,MDX,2000,N,Middle Aged,Long-Term Client,17.833333333333332,29389.333333333336,-14830.666666666664
178,38,987524,2014-11-13,IL,250/500,500.0,1381.14,0,472253,FEMALE,1381.14,other-service,camping,wife,0.0,0,2015-02-22,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbrook,5678 Lincoln Drive,10,3,NO,0,3,NO,57200.0,57200.0,57200.0,41600,BMW,M5,2011,N,Middle Aged,Long-Term Client,14.833333333333334,20486.910000000003,-36713.09
55,35,490596,2011-02-04,IL,500/1000,500.0,1198.44,8000000,438923,MALE,1198.44,priv-house-serv,polo,wife,0.0,0,2015-01-14,Vehicle Theft,?,Minor Damage,Police,WV,Columbus,4496 Pine Lane,9,1,NO,0,3,NO,3080.0,3080.0,3080.0,1960,Nissan,Ultima,1998,N,Middle Aged,Established Client,4.583333333333333,5492.85,2412.8500000000004
90,31,524215,1990-06-24,OH,250/500,2000.0,951.27,0,607131,FEMALE,951.27,other-service,hiking,not-in-family,42100.0,0,2015-01-06,Single Vehicle Collision,Rear Collision,Total Loss,Other,SC,Hillsdale,8845 5th Ave,2,1,YES,1,0,YES,75790.0,75790.0,75790.0,55120,Accura,RSX,2007,N,Middle Aged,Established Client,7.5,7134.525,-68655.475
135,30,913464,2009-01-21,IN,500/1000,2000.0,1341.24,0,601701,FEMALE,1341.24,farming-fishing,skydiving,wife,37100.0,-46500,2015-01-19,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Riverwood,9317 Apache Ave,18,3,NO,0,1,NO,32670.0,32670.0,32670.0,23760,Honda,Accord,2003,N,Young Adult,Established Client,11.25,15088.949999999999,-17581.050000000003
277,46,398484,1992-11-07,IL,250/500,2000.0,1177.57,0,469220,FEMALE,1177.57,adm-clerical,video-games,husband,0.0,-65500,2015-01-24,Vehicle Theft,?,Minor Damage,Police,VA,Arlington,8638 3rd Ave,4,1,YES,2,3,NO,3870.0,3870.0,3870.0,2580,Jeep,Wrangler,2010,N,Middle Aged,Long-Term Client,23.083333333333332,27182.240833333333,23312.240833333333
211,38,752504,1997-05-15,IN,250/500,1000.0,1055.09,0,433250,FEMALE,1055.09,transport-moving,video-games,own-child,0.0,0,2015-01-27,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,3061 Francis Hwy,12,1,YES,0,3,YES,91520.0,91520.0,91520.0,66560,BMW,X6,2005,Y,Middle Aged,Long-Term Client,17.583333333333332,18551.999166666665,-72968.00083333334
156,32,449263,1992-03-20,IL,250/500,500.0,1479.48,0,444413,MALE,1479.48,prof-specialty,bungie-jumping,unmarried,0.0,0,2015-01-13,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,1173 Andromedia Ave,15,1,YES,1,3,YES,74690.0,74690.0,74690.0,54320,Dodge,RAM,2008,Y,Middle Aged,Long-Term Client,13.0,19233.24,-55456.759999999995
84,30,844007,1995-07-17,IN,500/1000,2000.0,1827.38,0,433593,MALE,1827.38,priv-house-serv,polo,other-relative,0.0,-15900,2015-01-15,Vehicle Theft,?,Trivial Damage,Police,VA,Springfield,6068 2nd St,9,1,YES,1,3,NO,4620.0,4620.0,4620.0,3360,Audi,A5,1998,N,Young Adult,Established Client,7.0,12791.66,8171.66
136,32,686522,2000-12-27,IN,100/300,500.0,1169.62,0,458143,FEMALE,1169.62,sales,yachting,not-in-family,0.0,0,2015-02-04,Single Vehicle Collision,Side Collision,Major Damage,Police,SC,Arlington,7937 Weaver Ridge,6,1,YES,0,0,NO,55000.0,55000.0,55000.0,35000,Toyota,Camry,2008,Y,Middle Aged,Established Client,11.333333333333334,13255.69333333333,-41744.30666666667
310,48,670142,1999-08-06,IN,100/300,500.0,1516.34,0,474167,FEMALE,1516.34,adm-clerical,sleeping,unmarried,11000.0,0,2015-01-04,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Springfield,2823 Weaver Lane,11,4,YES,0,2,NO,59400.0,59400.0,59400.0,39600,Saab,93,1996,Y,Middle Aged,Long-Term Client,25.833333333333332,39172.11666666667,-20227.88333333333
123,34,607687,2007-03-03,OH,500/1000,2000.0,1270.21,0,476413,FEMALE,1270.21,sales,sleeping,husband,16100.0,-61200,2015-01-14,Multi-vehicle Collision,Side Collision,Total Loss,Fire,PA,Columbus,1809 Sky St,13,3,NO,1,1,NO,55260.0,55260.0,55260.0,49120,Nissan,Ultima,2000,N,Middle Aged,Established Client,10.25,13019.6525,-42240.3475
243,44,967713,1997-12-25,IL,250/500,500.0,809.11,0,600208,MALE,809.11,craft-repair,polo,other-relative,33200.0,0,2015-01-27,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NC,Springfield,9352 Washington Ave,4,3,YES,2,1,YES,51400.0,51400.0,51400.0,35980,Honda,Civic,1996,N,Middle Aged,Long-Term Client,20.25,16384.4775,-35015.5225
36,37,291902,2013-11-06,IL,500/1000,1000.0,1115.81,0,618926,FEMALE,1115.81,machine-op-inspct,reading,husband,0.0,-59800,2015-02-12,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Columbus,2697 Oak Drive,20,3,YES,1,3,NO,48780.0,48780.0,48780.0,32520,Dodge,Neon,2008,N,Middle Aged,Established Client,3.0,3347.43,-45432.57
146,31,149839,1990-09-21,OH,100/300,1000.0,1457.65,5000000,606219,FEMALE,1457.65,armed-forces,camping,own-child,0.0,0,2015-02-03,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,Riverwood,1110 4th Drive,0,3,NO,1,3,NO,52380.0,52380.0,52380.0,40740,Toyota,Highlander,2010,N,Middle Aged,Established Client,12.166666666666666,17734.74166666667,-34645.25833333333
154,34,840225,1999-10-05,OH,100/300,1000.0,1041.36,0,448436,FEMALE,1041.36,priv-house-serv,cross-fit,husband,53100.0,-43900,2015-01-26,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Hillsdale,7535 5th Lane,18,4,YES,2,3,YES,74360.0,74360.0,74360.0,47320,Toyota,Highlander,2005,Y,Middle Aged,Long-Term Client,12.833333333333334,13364.119999999997,-60995.880000000005
204,40,643226,1992-04-07,OH,250/500,1000.0,1693.83,7000000,447976,MALE,1693.83,protective-serv,polo,other-relative,44000.0,-20800,2015-01-09,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Northbrook,9043 Maple Hwy,6,1,YES,1,0,NO,53400.0,53400.0,53400.0,42720,Honda,CRV,2003,N,Middle Aged,Long-Term Client,17.0,28795.11,-24604.89
458,59,535879,2009-03-05,IN,100/300,1000.0,1685.69,0,472236,FEMALE,1685.69,protective-serv,hiking,wife,31400.0,0,2015-02-17,Single Vehicle Collision,Front Collision,Total Loss,Police,VA,Hillsdale,3777 Maple Ave,23,1,YES,2,2,YES,71800.0,71800.0,71800.0,43080,Jeep,Grand Cherokee,1995,N,Elderly,Long-Term Client,38.166666666666664,64337.16833333333,-7462.831666666672
147,31,746630,1997-02-10,IN,250/500,500.0,1054.92,6000000,468232,FEMALE,1054.92,prof-specialty,exercise,own-child,51900.0,0,2015-01-16,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,5608 Solo St,4,1,NO,0,0,NO,68240.0,68240.0,68240.0,59710,Toyota,Corolla,2013,Y,Middle Aged,Established Client,12.25,12922.770000000002,-55317.229999999996
279,45,598308,1992-01-28,IN,250/500,2000.0,1333.97,6000000,620819,FEMALE,1333.97,other-service,bungie-jumping,unmarried,61100.0,-30700,2015-01-12,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Arlington,6981 Weaver St,21,3,YES,1,0,NO,61050.0,61050.0,61050.0,38850,Dodge,RAM,2011,Y,Middle Aged,Long-Term Client,23.25,31014.8025,-30035.1975
308,47,720356,2013-09-16,OH,100/300,1000.0,1013.61,6000000,452349,FEMALE,1013.61,craft-repair,movies,own-child,45700.0,-41400,2015-01-03,Parked Car,?,Minor Damage,None,NY,Springfield,4369 Maple Lane,7,1,YES,1,1,YES,5590.0,5590.0,5590.0,3870,Suburu,Impreza,2002,N,Middle Aged,Long-Term Client,25.666666666666668,26015.99,20425.99
284,48,724752,2008-05-16,IL,500/1000,500.0,958.3,0,464646,FEMALE,958.3,machine-op-inspct,exercise,husband,47900.0,0,2015-01-22,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Columbus,6931 Elm St,19,3,YES,0,0,NO,46860.0,46860.0,46860.0,29820,Volkswagen,Passat,1998,N,Middle Aged,Long-Term Client,23.666666666666668,22679.766666666666,-24180.233333333334
108,31,148498,2002-01-04,IN,250/500,2000.0,1112.04,6000000,472209,FEMALE,1112.04,other-service,base-jumping,own-child,52800.0,-54300,2015-01-13,Parked Car,?,Minor Damage,None,SC,Arlington,7583 Washington Ave,5,1,NO,1,3,NO,4290.0,4290.0,4290.0,2730,Volkswagen,Passat,1998,N,Middle Aged,Established Client,9.0,10008.36,5718.360000000001
421,57,110122,2002-04-02,IN,250/500,2000.0,1206.26,0,459955,FEMALE,1206.26,armed-forces,bungie-jumping,own-child,69900.0,0,2015-01-31,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NC,Arlington,7552 3rd St,22,3,YES,0,0,NO,78500.0,78500.0,78500.0,54950,Audi,A3,2015,N,Elderly,Long-Term Client,35.083333333333336,42319.621666666666,-36180.378333333334
266,42,281388,1998-07-16,IL,500/1000,1000.0,763.67,0,473389,MALE,763.67,prof-specialty,movies,own-child,12800.0,-49700,2015-02-04,Single Vehicle Collision,Side Collision,Total Loss,Police,SC,Northbrook,1654 Pine St,12,1,YES,1,3,YES,70830.0,70830.0,70830.0,55090,Jeep,Grand Cherokee,2005,N,Middle Aged,Long-Term Client,22.166666666666668,16928.018333333333,-53901.98166666667
412,56,728600,2002-08-15,IL,250/500,500.0,1042.56,0,616767,MALE,1042.56,handlers-cleaners,yachting,own-child,0.0,-66100,2015-01-20,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,Springfield,6058 Andromedia Hwy,19,3,NO,0,2,NO,68040.0,68040.0,68040.0,45360,Suburu,Forrestor,1997,N,Elderly,Long-Term Client,34.333333333333336,35794.56,-32245.440000000002
31,32,231548,1999-09-07,IL,100/300,2000.0,1263.48,4000000,442948,FEMALE,1263.48,other-service,hiking,wife,46800.0,-87300,2015-02-07,Single Vehicle Collision,Side Collision,Major Damage,Fire,WV,Hillsdale,6536 MLK Hwy,10,1,YES,2,0,NO,63600.0,63600.0,63600.0,47700,Audi,A5,1997,Y,Middle Aged,Established Client,2.5833333333333335,3263.9900000000002,-60336.01
465,63,531160,2012-01-12,IL,250/500,500.0,1006.99,6000000,458936,FEMALE,1006.99,sales,board-games,own-child,0.0,0,2015-02-05,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Columbus,8198 Embaracadero Lane,7,1,NO,0,3,NO,43560.0,43560.0,43560.0,33880,Suburu,Legacy,2015,N,Elderly,Long-Term Client,38.75,39020.8625,-4539.137499999997
126,31,889003,1996-08-18,OH,250/500,1000.0,1328.26,0,613921,MALE,1328.26,sales,exercise,not-in-family,42300.0,-45800,2015-01-02,Single Vehicle Collision,Front Collision,Total Loss,Police,WV,Hillsdale,3447 Solo Ave,17,1,NO,1,1,NO,60840.0,60840.0,60840.0,40560,Suburu,Forrestor,2011,N,Middle Aged,Established Client,10.5,13946.73,-46893.270000000004
407,55,193213,1996-03-11,OH,100/300,1000.0,1250.08,5000000,474598,FEMALE,1250.08,tech-support,bungie-jumping,wife,0.0,-57700,2015-02-08,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,Arlington,1806 Weaver Ridge,0,3,YES,2,3,YES,68160.0,68160.0,68160.0,45440,Ford,Escape,2010,N,Middle Aged,Long-Term Client,33.916666666666664,42398.54666666667,-25761.45333333333
101,27,557218,1997-11-23,IL,500/1000,500.0,982.7,6000000,440865,FEMALE,982.7,transport-moving,video-games,unmarried,30800.0,-43700,2015-01-13,Parked Car,?,Minor Damage,None,SC,Arlington,7930 Texas Ave,9,1,NO,1,0,NO,5170.0,5170.0,5170.0,3760,Toyota,Camry,2001,N,Young Adult,Established Client,8.416666666666666,8271.058333333332,3101.0583333333325
187,37,125591,2013-08-08,IN,500/1000,1000.0,1412.06,5000000,450947,FEMALE,1412.06,protective-serv,reading,not-in-family,60100.0,0,2015-01-16,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NC,Riverwood,7082 Oak Ridge,21,1,YES,0,3,NO,57700.0,57700.0,57700.0,46160,Nissan,Maxima,2000,N,Middle Aged,Long-Term Client,15.583333333333334,22004.601666666666,-35695.39833333333
252,46,227244,1996-11-30,IN,500/1000,2000.0,1391.0,0,473370,FEMALE,1391.0,handlers-cleaners,sleeping,own-child,0.0,0,2015-01-30,Multi-vehicle Collision,Front Collision,Total Loss,Other,VA,Northbend,6357 Texas Lane,22,3,NO,0,2,NO,89520.0,89520.0,89520.0,59680,Audi,A3,2014,N,Middle Aged,Long-Term Client,21.0,29211.0,-60309.0
229,43,791425,1997-06-18,IN,250/500,2000.0,1585.54,0,463153,MALE,1585.54,protective-serv,reading,not-in-family,42600.0,-44400,2015-02-26,Vehicle Theft,?,Minor Damage,None,WV,Hillsdale,9322 Rock Hwy,3,1,NO,1,0,YES,4620.0,4620.0,4620.0,3360,Volkswagen,Jetta,2012,N,Middle Aged,Long-Term Client,19.083333333333332,30257.388333333332,25637.388333333332
246,39,354455,2007-04-19,IN,250/500,1000.0,1416.08,0,612546,FEMALE,1416.08,craft-repair,yachting,other-relative,0.0,-36600,2015-01-27,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Northbrook,6684 Solo Lane,16,1,YES,0,3,NO,45180.0,45180.0,45180.0,35140,Honda,CRV,2004,N,Middle Aged,Long-Term Client,20.5,29029.64,-16150.36
190,38,601042,2007-09-19,OH,250/500,500.0,1246.03,0,442919,MALE,1246.03,craft-repair,movies,unmarried,61900.0,-50000,2015-01-28,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Riverwood,4885 Oak Lane,14,1,YES,0,0,NO,45100.0,45100.0,45100.0,31570,Nissan,Maxima,2013,N,Middle Aged,Long-Term Client,15.833333333333334,19728.80833333333,-25371.19166666667
95,32,433663,1996-12-21,IN,500/1000,2000.0,1356.64,0,449352,MALE,1356.64,machine-op-inspct,golf,not-in-family,67800.0,-48600,2015-02-23,Multi-vehicle Collision,Side Collision,Total Loss,Police,SC,Springfield,7846 Andromedia Drive,21,3,YES,0,3,YES,83160.0,83160.0,83160.0,52920,Toyota,Camry,2003,N,Middle Aged,Established Client,7.916666666666667,10740.066666666668,-72419.93333333333
205,42,471938,2008-02-03,IL,100/300,2000.0,1387.7,4000000,470104,FEMALE,1387.7,priv-house-serv,skydiving,other-relative,0.0,0,2015-01-18,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Columbus,3915 Embaracadero St,19,1,NO,2,1,NO,86130.0,86130.0,86130.0,54810,Chevrolet,Silverado,1995,N,Middle Aged,Long-Term Client,17.083333333333332,23706.541666666668,-62423.45833333333
41,25,564654,2003-07-16,OH,100/300,1000.0,1004.14,0,459889,MALE,1004.14,priv-house-serv,sleeping,wife,35400.0,0,2015-02-15,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NC,Hillsdale,4242 Rock Lane,13,3,NO,1,3,NO,48000.0,48000.0,48000.0,33600,Dodge,RAM,1995,N,Young Adult,Established Client,3.4166666666666665,3430.8116666666665,-44569.18833333333
137,35,645723,1991-05-05,OH,500/1000,500.0,1107.07,0,478868,FEMALE,1107.07,protective-serv,movies,husband,0.0,-45300,2015-02-04,Vehicle Theft,?,Minor Damage,Police,VA,Hillsdale,7405 Oak St,21,1,NO,0,0,YES,3300.0,3300.0,3300.0,2100,Saab,92x,2008,N,Middle Aged,Established Client,11.416666666666666,12639.049166666666,9339.049166666666
194,34,573572,1991-06-16,IL,100/300,500.0,1429.96,0,463307,FEMALE,1429.96,protective-serv,board-games,husband,67800.0,0,2015-01-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Northbend,9633 4th St,11,3,NO,1,2,YES,57200.0,57200.0,57200.0,40040,Toyota,Camry,2005,N,Middle Aged,Long-Term Client,16.166666666666668,23117.68666666667,-34082.31333333333
128,35,437960,2001-04-03,IN,250/500,1000.0,1074.99,0,453620,FEMALE,1074.99,adm-clerical,bungie-jumping,husband,0.0,-48800,2015-01-02,Vehicle Theft,?,Trivial Damage,Police,VA,Columbus,3492 Britain St,16,1,YES,2,0,NO,7590.0,7590.0,7590.0,5520,Accura,MDX,2012,N,Middle Aged,Established Client,10.666666666666666,11466.56,3876.5599999999995
150,37,649800,2014-03-16,OH,500/1000,1000.0,1007.0,0,466238,FEMALE,1007.0,transport-moving,board-games,unmarried,30400.0,-89400,2015-01-27,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,Arlington,7973 4th St,9,1,NO,0,2,NO,80080.0,80080.0,80080.0,55440,Chevrolet,Silverado,2013,N,Middle Aged,Established Client,12.5,12587.5,-67492.5
104,30,544225,2010-08-03,OH,100/300,500.0,1052.85,0,607697,FEMALE,1052.85,protective-serv,skydiving,other-relative,0.0,-70100,2015-02-09,Vehicle Theft,?,Minor Damage,Police,WV,Riverwood,3952 Andromedia Lane,8,1,NO,0,0,YES,4800.0,4800.0,4800.0,3360,BMW,3 Series,2006,N,Young Adult,Established Client,8.666666666666666,9124.699999999999,4324.699999999999
163,37,390256,2009-11-25,IN,500/1000,1000.0,1200.33,4000000,477631,FEMALE,1200.33,craft-repair,cross-fit,own-child,0.0,-36400,2015-02-06,Vehicle Theft,?,Minor Damage,Police,WV,Springfield,6702 Andromedia St,7,1,YES,2,1,YES,3900.0,3900.0,3900.0,2730,Volkswagen,Jetta,2008,Y,Middle Aged,Long-Term Client,13.583333333333334,16304.482499999998,12404.482499999998
80,26,488597,2001-05-08,IL,100/300,1000.0,1343.0,0,443625,MALE,1343.0,handlers-cleaners,camping,other-relative,64600.0,0,2015-01-03,Single Vehicle Collision,Front Collision,Minor Damage,Other,SC,Arlington,5455 Oak Hwy,12,1,YES,0,0,NO,90400.0,90400.0,90400.0,72320,BMW,3 Series,1995,N,Young Adult,Established Client,6.666666666666667,8953.333333333334,-81446.66666666667
65,29,133889,2004-06-14,OH,250/500,2000.0,1441.6,5000000,472223,FEMALE,1441.6,sales,kayaking,own-child,0.0,0,2015-01-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NC,Columbus,2253 Maple Ave,21,3,YES,0,0,NO,62900.0,62900.0,62900.0,44030,Jeep,Grand Cherokee,1998,N,Young Adult,Established Client,5.416666666666667,7808.666666666666,-55091.333333333336
179,32,931901,1994-08-07,OH,100/300,1000.0,1433.42,6000000,608328,FEMALE,1433.42,protective-serv,base-jumping,own-child,53800.0,0,2015-01-22,Single Vehicle Collision,Rear Collision,Major Damage,Police,NC,Arlington,7897 Lincoln St,4,1,YES,1,2,NO,54200.0,54200.0,54200.0,37940,Nissan,Ultima,2014,Y,Middle Aged,Long-Term Client,14.916666666666666,21381.848333333335,-32818.151666666665
372,50,769475,2004-08-26,OH,500/1000,2000.0,1368.57,0,474860,FEMALE,1368.57,tech-support,paintball,other-relative,0.0,0,2015-01-03,Multi-vehicle Collision,Side Collision,Major Damage,Police,NY,Northbend,8811 Maple Hwy,18,3,NO,2,2,YES,51800.0,51800.0,51800.0,36260,Accura,MDX,2003,N,Middle Aged,Long-Term Client,31.0,42425.67,-9374.330000000002
398,55,844062,1990-05-25,OH,250/500,500.0,862.19,0,606858,MALE,862.19,adm-clerical,movies,unmarried,69400.0,0,2015-02-23,Vehicle Theft,?,Trivial Damage,Police,SC,Northbend,8167 Apache Ave,7,1,YES,2,3,NO,6600.0,6600.0,6600.0,4800,Accura,MDX,2012,N,Middle Aged,Long-Term Client,33.166666666666664,28595.968333333338,21995.968333333338
